,Nº,NJ,Denominación,"%
Producción
Total","Cantidad
de
Juicios ","%
(Créditos/
Activos)","%
[(Dispon.+ Invers.) /
Deudas c/Aseg.]","%
[(Dispon.+ Invers. + Inmuebles) /
Deudas c/Aseg.]","%
[(Dispon.+ Invers.+ Inmueb.) /
(Deudas c/Aseg.+ Comp.Técn.)]","% 
(Inversiones + Inmuebles) /
Activos","%
Superávit /
Capital Requerido","[(Dispon.+ Invers.) /
Compromisos Exigibles]",Fecha,Categoría
132,4.0,C,MUTUAL RIVADAVIA,0.0397841319200323,7384,12.7528720258667,439.794097316717,470.12398308194,439.542576653457,86.3350322275396,596.023441352736,97.4051347648102,03/2017,Transporte Público Pasajeros
133,5.0,C,PROTECCIÓN MUTUAL,0.0836458775165091,13407,18.8688225587409,138.418197158426,143.812615169498,157.782113327741,67.2328855100482,51.8075274194985,7.77735223306929,03/2017,Transporte Público Pasajeros
134,1.0,A,ANTICIPAR,0.00786619550558702,0,24.0671442707692,339.684173532868,669.735728483707,669.735728483707,73.2112012581236,23.1283666666667,0.0,03/2017,Seguros de Vida
135,2.0,A,ASV,0.0626896577626649,31,37.9590195020268,302.95871782206,302.95871782206,291.002255134939,47.4868974845794,26.3311225416756,4.0578414493712,03/2017,Seguros de Vida
136,3.0,A,BHN VIDA,0.528905520754995,23,10.6308052985472,0.0,0.0,722.413576236633,88.9677717568957,327.010261336783,11.8706504656476,03/2017,Seguros de Vida
137,4.0,A,BINARIA VIDA,0.193177525861819,21,8.76039367940583,0.0,0.0,200.053114068297,90.6283213804013,433.056012051702,80.6844095695208,03/2017,Seguros de Vida
138,5.0,A,BONACORSI,0.0199070894680331,0,17.5177193188513,706.420553960247,706.420553960247,416.111336758502,43.3702383392413,99.0073430869014,5.0200570133623,03/2017,Seguros de Vida
139,6.0,O,CAJA DE PREVISIÓN,0.00907674093448217,0,4.36282236780205,0.0,0.0,0.0,93.6060168984102,0.0,0.0,03/2017,Seguros de Vida
140,7.0,A,CERTEZA,0.0244665589335492,1,14.1350267339578,0.0,0.0,0.0,70.5151913901266,168.631648282977,79.9184541493021,03/2017,Seguros de Vida
141,8.0,A,CRUZ SUIZA,0.0129112736524247,0,42.3720242814515,732.321375310746,732.321375310746,216.220167903755,52.9071312125369,19.9627333333333,118.293832896559,03/2017,Seguros de Vida
142,9.0,A,DIGNA,0.0013483503392269,0,3.46756030328215,0.0,0.0,0.0,96.4688939803219,28.3153714285714,0.0,03/2017,Seguros de Vida
143,10.0,A,FEDERADA,0.00100674199969707,0,11.3361790479696,0.0,0.0,694.017309385938,87.7332598119078,75.7044533333333,0.0,03/2017,Seguros de Vida
144,11.0,A,FOMS,0.000175055745572973,0,0.239244191965467,0.0,0.0,0.0,94.0183342288109,21.218162962963,0.0,03/2017,Seguros de Vida
145,12.0,A,GALENO LIFE,0.0232757771697919,3,30.6197471307316,526.3793190801,526.3793190801,250.902585856606,66.0186301035563,98.8777555555556,35.1643842477378,03/2017,Seguros de Vida
146,13.0,A,GESTION,2.60821603120911e-08,0,7.3713620135189,0.0,0.0,0.0,88.4142774067999,143.836375757576,0.0,03/2017,Seguros de Vida
147,14.0,A,HSBC VIDA,0.405110041108428,152,8.87026386096314,0.0,0.0,130.682999491018,89.988010132174,175.950343486497,95.7716154472269,03/2017,Seguros de Vida
148,15.0,A,INSTITUTO SALTA,0.154642692685298,10,16.0693749094959,959.867071299315,0.0,818.151069461105,75.1862325511823,242.078465736464,22.6233553195375,03/2017,Seguros de Vida
149,16.0,A,INTERNACIONAL,0.0,135,3.72468870933493,492.812234430258,492.812234430258,492.812234430258,96.1960996975765,0.0,0.0,03/2017,Seguros de Vida
150,17.0,A,MAÑANA,0.121145809878763,0,7.17666238390171,439.056877709644,454.06430209688,466.9893685074,18.4722257958341,19.6685060835745,19.9163912007281,03/2017,Seguros de Vida
151,18.0,A,MAPFRE VIDA,0.1990515560442,228,38.9084844461512,193.580059872846,193.580059872846,124.391228724695,56.884015813106,37.4713841702176,8.2119224835967,03/2017,Seguros de Vida
152,19.0,A,NSA,2.66754376205986e-05,0,5.58369194269221,0.0,0.0,0.0,93.1297312548112,-18.8020888888889,0.0,03/2017,Seguros de Vida
153,20.0,A,PEUGEOT CITROËN,0.0375990566941343,0,28.4337637422299,469.255008576596,469.255008576596,469.255008576596,70.2095020485249,100.544319500332,3.86723483824778,03/2017,Seguros de Vida
154,21.0,A,PIEVE,0.0450655272967006,0,11.5039977378281,541.437501377098,665.72928621653,271.083008616196,68.4388195258878,5.03898553080084,0.0,03/2017,Seguros de Vida
155,22.0,A,PLENARIA,0.0947542802467054,0,9.17060525464083,221.865645603677,227.96489687304,218.927676318638,89.6686165828219,60.5870031648076,0.0,03/2017,Seguros de Vida
156,23.0,A,POR VIDA,0.0,0,0.599352355915685,0.0,0.0,0.0,17.674564568344,-1.86138333333333,12.2218600832756,03/2017,Seguros de Vida
157,24.0,A,PREVISORA,0.00101384295968063,0,0.329027208607331,0.0,0.0,0.0,12.5621832586519,20.6517555555556,68.5006891120299,03/2017,Seguros de Vida
158,25.0,A,PROVINCIA VIDA,0.149818466883998,9,3.12576007994198,0.0,0.0,143.835246884708,96.1981916688118,17.9351781686865,418.122232920095,03/2017,Seguros de Vida
159,26.0,A,PRUDENTIAL,0.503266584511655,8,2.74870386315425,0.0,0.0,123.364353885548,94.2662778641742,117.216075904962,57.4122733701104,03/2017,Seguros de Vida
160,27.0,A,SAN GERMAN,0.000576712565228653,0,66.0398776026791,0.0,0.0,0.0,2.96395172917548,20.427,0.0,03/2017,Seguros de Vida
161,28.0,A,SAN PATRICIO,0.0,2,47.7746594320113,0.0,0.0,0.0,29.3363680104803,-25.1274666666667,0.0,03/2017,Seguros de Vida
162,29.0,A,SANTA LUCIA,0.00817963107108172,0,29.4728990926027,0.0,0.0,277.136513209398,68.8402360593628,63.5670444444444,33.9192652228144,03/2017,Seguros de Vida
163,30.0,A,SANTÍSIMA TRINIDAD,0.00856653898011246,0,2.16311141572603,0.0,0.0,0.0,80.9251479356698,25.8654444444444,0.0,03/2017,Seguros de Vida
164,31.0,A,SEGUNDA PERSONAS,0.171958632671471,187,38.6525906279681,212.547523021015,212.547523021015,114.159456476773,55.6887562701048,176.114167488411,143.25956672585,03/2017,Seguros de Vida
165,32.0,A,SENTIR,0.0293657143731738,0,16.6259282521985,0.0,0.0,0.0,1.24776311252267,209.065588888889,0.0,03/2017,Seguros de Vida
166,33.0,A,SMG VIDA,0.264092617173199,212,10.9038353949079,0.0,0.0,219.639373971034,84.5458563109049,184.035959388615,28.4437720784267,03/2017,Seguros de Vida
167,34.0,A,TERRITORIAL VIDA,0.000693867384326266,0,24.6740466498995,0.0,0.0,0.0,72.0978229775336,16.9052666666667,0.0,03/2017,Seguros de Vida
168,35.0,A,TRES PROVINCIAS,0.069391487957284,4,68.1892112184218,46.7627160679089,46.7627160679089,61.9194463805075,1.20859866993176,3.44765085476679,1.48431109008951,03/2017,Seguros de Vida
169,36.0,E,ZURICH INTERNATIONAL LIFE,0.412503120920128,44,3.97505709181866,0.0,0.0,107.036175125567,95.8984441675837,75.2967590281033,993.6125507539,03/2017,Seguros de Vida
170,1.0,A,BINARIA RETIRO,0.023754741879967,47,3.38221728976972,0.0,0.0,115.362404887278,96.4457332216539,217.857676930642,492.584225098874,03/2017,Seguros de Retiro
171,2.0,A,CREDICOOP RETIRO,0.0119115683256964,32,4.32673461236958,0.0,0.0,118.026761059634,95.2401188063488,289.427749342453,37.8576589355713,03/2017,Seguros de Retiro
172,3.0,A,ESTRELLA RETIRO,1.14582658163169,56,1.32422588588438,0.0,0.0,105.432064258594,97.999462273751,27.2856640711979,0.0,03/2017,Seguros de Retiro
173,4.0,A,EXPERTA RETIRO,0.0,8,1.8416772864679,0.0,0.0,143.46555317225,95.996022643964,-8.37629,116.119263386856,03/2017,Seguros de Retiro
174,5.0,A,FED. PATRONAL RETIRO,0.000274406000391064,1,3.91153598766438,0.0,0.0,0.0,94.2077916391893,48.060315,0.0,03/2017,Seguros de Retiro
175,6.0,A,GALICIA RETIRO,3.53674093831956e-05,11,2.9622444543145,0.0,0.0,135.799623503867,95.7017550889178,27.69016,86.0041183485618,03/2017,Seguros de Retiro
176,7.0,A,HSBC RETIRO,0.0715819915787163,0,3.01096268817255,0.0,0.0,119.800564201116,96.5803644030707,337.379308195782,35.2494489685704,03/2017,Seguros de Retiro
177,8.0,A,INST. ENTRE RÍOS RETIRO,0.019496239237899,5,1.35404998439622,0.0,0.0,135.487723076401,85.6122455258151,108.855176666667,0.0,03/2017,Seguros de Retiro
178,9.0,A,METLIFE  RETIRO,0.00334164380770452,612,9.09746413221415,0.0,0.0,124.902733501797,86.6857779231686,284.03642507287,124.428966205213,03/2017,Seguros de Retiro
179,10.0,A,NACIÓN RETIRO,0.160330401465624,1405,1.97891803417558,0.0,0.0,118.45921912254,97.6302742199458,309.902689762653,78.7686802088369,03/2017,Seguros de Retiro
180,11.0,A,ORÍGENES RETIRO,0.08683377507097,2780,3.49322011937328,0.0,0.0,106.725091722549,95.5403544042966,26.3002954896351,186.307552525456,03/2017,Seguros de Retiro
181,12.0,A,PROYECCIÓN RETIRO,0.0,6,1.84552518301235,0.0,0.0,132.963716906071,97.1467350903135,283.501736666667,0.0,03/2017,Seguros de Retiro
182,13.0,A,SAN CRISTÓBAL RETIRO,0.0414368842134267,64,2.62046223647809,0.0,0.0,123.032072740015,95.2812856446193,148.74450437073,117.519640853239,03/2017,Seguros de Retiro
183,14.0,A,SEGUNDA RETIRO,0.067830325557629,2,2.11402919617656,0.0,0.0,110.608213440318,97.196889613409,188.852962786589,524.439130068773,03/2017,Seguros de Retiro
184,15.0,A,SMG RETIRO,0.00808498111543536,78,1.74307430516407,0.0,0.0,130.083972729139,98.2194270557712,547.253130059323,211.52906821022,03/2017,Seguros de Retiro
185,16.0,A,ZURICH RETIRO,0.0,1,3.60279986156745,0.0,0.0,253.688754161662,95.5683277389709,4.53812,143.135672227674,03/2017,Seguros de Retiro
