,Nº,NJ,Denominación,"%
Producción
Total","Cantidad
de
Juicios ","%
(Créditos/
Activos)","%
[(Dispon.+ Invers.) /
Deudas c/Aseg.]","%
[(Dispon.+ Invers. + Inmuebles) /
Deudas c/Aseg.]","%
[(Dispon.+ Invers.+ Inmueb.) /
(Deudas c/Aseg.+ Comp.Técn.)]","% 
(Inversiones + Inmuebles) /
Activos","%
Superávit /
Capital Requerido","[(Dispon.+ Invers.) /
Compromisos Exigibles]",Fecha,Categoría,% Mercado
274,167.0,A,CREDICOOP RETIRO,0.0128507000696239,42.0,5.46669643079439,0.0,0.0,127.842867181171,93.5331931237422,371.704273166206,53.0744628146193,2014-03,Seguros de Retiro,0.72
275,168.0,A,ESTRELLA RETIRO,1.31010772261904,93.0,1.44411620847991,0.0,0.0,106.841665139375,98.0244281490598,43.072067943159,0.0,2014-03,Seguros de Retiro,73.08
276,169.0,A,FED. PATRONAL RETIRO ,0.000413337345068481,2.0,4.3078011622975,0.0,0.0,0.0,73.4763353829351,101.10746,0.0,2014-03,Seguros de Retiro,0.02
277,170.0,A,GALICIA RETIRO,0.000536430624728137,17.0,2.8498842888445,0.0,0.0,120.549883573585,96.541770061972,69.42656,0.0,2014-03,Seguros de Retiro,0.03
278,171.0,A,HSBC RETIRO,0.0797140517688596,0.0,5.12770361393787,0.0,0.0,121.79211257426,92.9065266236772,337.89750739767,84.9262129098199,2014-03,Seguros de Retiro,4.45
279,172.0,A,INST. ENTRE RÍOS RETIRO,0.0112580809329686,4.0,1.21120842357646,0.0,0.0,108.707170441619,97.5928523200424,48.42669,0.0,2014-03,Seguros de Retiro,0.63
280,173.0,A,METLIFE  RETIRO,0.00470304052861704,828.0,6.96916243316892,0.0,0.0,140.1577421406,92.840869089943,506.59775109541,333.681171713225,2014-03,Seguros de Retiro,0.26
281,174.0,A,NACIÓN RETIRO,0.152952129331641,1701.0,4.28791898837617,0.0,0.0,111.39676060072,94.6888308327814,56.3134041989512,145.496923870026,2014-03,Seguros de Retiro,8.53
282,175.0,A,ORÍGENES RETIRO ,0.0787490397549032,1962.0,1.74422592700671,0.0,0.0,112.922041325539,96.5271320917702,37.3525533920276,104.640718618229,2014-03,Seguros de Retiro,4.39
283,176.0,A,PROFUTURO RETIRO,0.000428638435547287,0.0,1.68587059729494,0.0,0.0,102.950038726147,98.2640587138251,13.15698683108,189.681880259457,2014-03,Seguros de Retiro,0.02
284,177.0,A,PROYECCIÓN RETIRO,0.0,0.0,5.53211023219266,0.0,0.0,104.932486023569,92.3045945883605,452.28718,0.0,2014-03,Seguros de Retiro,0.0
285,178.0,A,SAN CRISTÓBAL RETIRO,0.031347065170814,91.0,4.58176476504531,0.0,0.0,118.737623642554,94.971888017723,86.4346704328065,175.866178685454,2014-03,Seguros de Retiro,1.75
286,179.0,A,SEGUNDA RETIRO,0.0774131379280733,1.0,2.03975161688285,0.0,0.0,104.311613018487,97.8478230351851,33.756842628919,0.0,2014-03,Seguros de Retiro,4.32
287,180.0,A,SMG RETIRO ,0.00454759057676343,81.0,0.580325531232333,0.0,0.0,128.175326913921,99.2640922110695,421.733892426891,288.131075007491,2014-03,Seguros de Retiro,0.25
288,181.0,A,UNIDOS RETIRO,0.00144423278680227,0.0,0.957928106412862,0.0,0.0,103.984201345181,98.5614622162446,9.74966059183535,287.212858451888,2014-03,Seguros de Retiro,0.08
289,182.0,A,ZURICH RETIRO,0.0,2.0,4.60432563699217,0.0,0.0,234.015150152211,86.9091018206268,18.98815,0.0,2014-03,Seguros de Retiro,0.0
290,1.0,A,BINARIA RETIRO,0.0263950193153562,51.0,3.49779824798061,0.0,0.0,113.906849139249,96.3771330219367,209.780864108892,457.117278415753,2013-12,Seguros de Retiro,1.6
291,2.0,A,CAJA RETIRO,0.0,6.0,0.425422199549792,0.0,0.0,133.52630568182,98.9877817839257,1.9684,0.0,2013-12,Seguros de Retiro,0.0
292,3.0,A,CREDICOOP RETIRO,0.0126608814048482,41.0,5.19438822435919,0.0,0.0,127.019698142082,93.4628515153087,425.277753230468,39.7102606000998,2013-12,Seguros de Retiro,0.77
293,4.0,A,ESTRELLA RETIRO,1.28154892110884,91.0,0.924961038457042,0.0,0.0,106.302364431265,98.5506990445227,32.9413769593723,0.0,2013-12,Seguros de Retiro,77.54
294,5.0,A,FED. PATRONAL RETIRO ,0.000427729242352718,2.0,4.02661282468251,0.0,0.0,0.0,84.9830778470683,82.37466,0.0,2013-12,Seguros de Retiro,0.03
295,6.0,A,GALICIA RETIRO,0.000111262388726151,22.0,2.16922128159268,0.0,0.0,121.081839891899,97.300269592485,44.37701,0.0,2013-12,Seguros de Retiro,0.01
296,7.0,A,HSBC RETIRO,0.031967213260088,0.0,4.82526095878205,0.0,0.0,118.139179892302,90.9469556018637,306.028902375328,32.4803791962476,2013-12,Seguros de Retiro,1.93
297,8.0,A,INST. ENTRE RÍOS RETIRO,0.0112066703194971,4.0,1.29610186618398,0.0,0.0,108.164423347556,96.5408635966032,50.06975,825.638796685059,2013-12,Seguros de Retiro,0.68
298,9.0,A,METLIFE  RETIRO,0.00485987154410737,826.0,5.05511943937409,0.0,0.0,143.760586986921,94.8332732575375,621.780135835666,292.70957974286,2013-12,Seguros de Retiro,0.29
299,10.0,A,NACIÓN RETIRO,0.114861612514568,1701.0,4.22409552978719,0.0,0.0,111.14503810499,95.0043312878055,56.709670629738,181.078753739896,2013-12,Seguros de Retiro,6.95
300,11.0,A,ORÍGENES RETIRO ,0.0712679509336194,1927.0,1.79792061662671,0.0,0.0,111.296498827306,96.5459594048994,50.5619019047203,177.629731714357,2013-12,Seguros de Retiro,4.31
301,12.0,A,PROFUTURO RETIRO,0.000449680087443983,13.0,1.59881176684998,0.0,0.0,103.685608565796,98.0829722192508,15.9447224376181,316.494008787744,2013-12,Seguros de Retiro,0.03
302,13.0,A,PROYECCIÓN RETIRO,0.0,0.0,5.12451956001133,0.0,0.0,104.394765453302,91.7606673043373,248.94606,0.0,2013-12,Seguros de Retiro,0.0
303,14.0,A,SAN CRISTÓBAL RETIRO,0.0287291317346568,87.0,2.3041149236759,0.0,0.0,116.573600511452,97.2630800536137,124.256707287177,136.992359932838,2013-12,Seguros de Retiro,1.74
304,15.0,A,SEGUNDA RETIRO,0.0605611601516528,1.0,1.74053936055032,0.0,0.0,106.892052041984,98.0209354079233,80.6516561159951,0.0,2013-12,Seguros de Retiro,3.66
305,16.0,A,SMG RETIRO ,0.00640038373781646,85.0,1.19815728021637,0.0,0.0,122.633179369751,98.5611858993215,410.578898120775,234.946591048221,2013-12,Seguros de Retiro,0.39
306,17.0,A,UNIDOS RETIRO,0.00129376057998098,49.0,1.06793808266818,0.0,0.0,103.493431589581,98.6705285672517,2.90482546317673,0.0,2013-12,Seguros de Retiro,0.08
307,18.0,A,ZURICH RETIRO,0.0,2.0,4.81888274863474,0.0,0.0,234.302309640549,93.9524020090804,13.85576,0.0,2013-12,Seguros de Retiro,0.0
308,1.0,A,BINARIA RETIRO,0.025443619026435,52.0,1.91219323739671,,,112.125920488785,97.6545829722089,187.257444103293,223.2847319,2013-09,Seguros de Retiro,1.44
309,2.0,A,CAJA RETIRO,0.0,6.0,0.831557972610895,,,133.085007332318,98.0936582979287,3.30670897066513,0.0,2013-09,Seguros de Retiro,0.0
310,3.0,A,CREDICOOP RETIRO,0.0136645651360905,39.0,5.84555024904554,,,129.388691101318,93.1591269821042,413.715678504167,13.91721047,2013-09,Seguros de Retiro,0.78
311,4.0,A,ESTRELLA RETIRO,1.38356624765837,93.0,1.46975333564912,,,108.146037654451,97.8375780472738,51.4822502856214,538.1655163,2013-09,Seguros de Retiro,78.57
312,5.0,A,FED. PATRONAL RETIRO ,0.00041193421928171,2.0,6.54690694566041,,,0.0,83.0558146669888,74.39789,0.0,2013-09,Seguros de Retiro,0.02
313,6.0,A,GALICIA RETIRO,0.000116007823599853,22.0,2.16918336779425,,,120.674089232894,95.7631751456844,48.39179,214.3274196,2013-09,Seguros de Retiro,0.01
314,7.0,A,HSBC RETIRO,0.0351499874259424,0.0,4.15197711636613,,,116.743885211406,91.6944584993044,308.645066943688,712.2994347,2013-09,Seguros de Retiro,2.0
315,8.0,A,INST. ENTRE RÍOS RETIRO,0.0120707185161968,4.0,1.15514825611318,,,108.281187166496,97.312838030448,64.8845976405601,637.0395148,2013-09,Seguros de Retiro,0.69
316,9.0,A,METLIFE  RETIRO,0.00603363124669856,822.0,3.24038252329915,,,157.842087577578,96.5165628533785,985.092696911893,297.7379003,2013-09,Seguros de Retiro,0.34
317,10.0,A,NACIÓN RETIRO,0.0975856066336736,1717.0,4.74346906664354,,,110.088360544866,94.24115030111,75.5444673781283,116.5508091,2013-09,Seguros de Retiro,5.54
318,11.0,A,ORÍGENES RETIRO ,0.0770990815759231,1860.0,2.23041777625211,,,111.948999417656,96.3840871472877,42.3932429813144,93.30770561,2013-09,Seguros de Retiro,4.38
319,12.0,A,PROFUTURO RETIRO,0.000408312307387629,14.0,2.190875777279,,,103.383522914693,97.6964887999357,23.0534348143653,198.5685648,2013-09,Seguros de Retiro,0.02
320,13.0,A,PROYECCIÓN RETIRO,0.0,0.0,5.73927679756985,,,103.386998221449,90.1315315054301,241.8123,0.0,2013-09,Seguros de Retiro,0.0
321,14.0,A,SAN CRISTÓBAL RETIRO,0.0324624419062464,83.0,3.34151720729671,,,121.719671783436,96.064926220938,78.7671515383186,200.5183951,2013-09,Seguros de Retiro,1.84
322,15.0,A,SEGUNDA RETIRO,0.0721109228994448,1.0,1.80634253811648,,,107.412738793182,97.9194142425184,87.2917020303582,0.0,2013-09,Seguros de Retiro,4.1
323,16.0,A,SMG RETIRO ,0.00313385827891887,83.0,1.19971100164336,,,121.829941963683,98.6589750457829,393.97642430064,128.6970365,2013-09,Seguros de Retiro,0.18
324,17.0,A,UNIDOS RETIRO,0.00169119587011548,49.0,1.45616513623498,,,103.191289659915,98.4935126551159,8.08123178471394,301.8209453,2013-09,Seguros de Retiro,0.1
325,18.0,A,ZURICH RETIRO,0.0,2.0,4.8039268802416,,,234.403358601546,90.7068319462634,28.7023935359394,0.0,2013-09,Seguros de Retiro,0.0
326,1.0,A,BINARIA RETIRO,0.0357259385769291,52.0,1.60675240909852,,,111.432517893603,98.120063334687,165.566693785425,197.106877394054,2013-06,Seguros de Retiro,1.74
327,2.0,A,CAJA RETIRO,0.0,8.0,1.29518671363931,,,134.762541375197,97.9459049665592,2.64166810566672,0.0,2013-06,Seguros de Retiro,0.0
328,3.0,A,CREDICOOP RETIRO,0.0154138293487347,39.0,3.55188397364891,,,125.761225243492,55.3386575264002,452.12419884886,33.0686312665135,2013-06,Seguros de Retiro,0.75
329,4.0,A,ESTRELLA RETIRO,1.42601258353561,91.0,2.06298398356657,,,107.501095896819,97.3378361651639,30.4937665975474,0.0,2013-06,Seguros de Retiro,69.46
330,5.0,A,FED. PATRONAL RETIRO ,0.000468367293101995,2.0,5.43743098101725,,,0.0,77.3381949883831,61.29469,0.0,2013-06,Seguros de Retiro,0.02
331,6.0,A,GALICIA RETIRO,0.00114216836819488,22.0,1.87654798991256,,,121.034893868043,97.6687788423917,46.85077,224.597444850751,2013-06,Seguros de Retiro,0.06
332,7.0,A,HSBC RETIRO,0.114012049227292,0.0,3.03855560484324,,,115.212266980907,94.2466936346393,312.729946057062,761.970306187505,2013-06,Seguros de Retiro,5.55
333,8.0,A,INST. ENTRE RÍOS RETIRO,0.0118794589196865,4.0,1.09484282395171,,,104.346546095858,96.9400304994135,53.8012221520489,513.105843019731,2013-06,Seguros de Retiro,0.58
334,9.0,A,METLIFE  RETIRO,0.00789658812292573,822.0,5.88724862490459,,,151.541837738209,93.9283217620971,895.400510828342,144.504195570357,2013-06,Seguros de Retiro,0.38
335,10.0,A,NACIÓN RETIRO,0.189627175911844,1710.0,5.01380660990092,,,108.465995808367,93.3581915016916,45.5168721659952,204.184952641019,2013-06,Seguros de Retiro,9.24
336,11.0,A,ORÍGENES RETIRO ,0.108192186113891,1800.0,1.75304160362139,,,109.632021835067,97.3596829271204,33.1252355152455,90.9643901376246,2013-06,Seguros de Retiro,5.27
337,12.0,A,PROFUTURO RETIRO,0.00561645224034378,9.0,1.67867739664653,,,104.110426438234,98.2334605190006,28.494278855182,176.698945700724,2013-06,Seguros de Retiro,0.27
338,13.0,A,PROYECCIÓN RETIRO,0.0106544232218603,0.0,6.21822460131785,,,102.985891388896,88.8230770400146,238.19214,0.0,2013-06,Seguros de Retiro,0.52
339,14.0,A,SAN CRISTÓBAL RETIRO,0.0500603010524202,74.0,2.76999616018188,,,119.975676360797,96.6500922410218,72.3922718826378,83.2710171249122,2013-06,Seguros de Retiro,2.44
340,15.0,A,SEGUNDA RETIRO,0.0525543803296224,1.0,1.74406908587508,,,106.626599056924,97.9216749028822,88.7035557274526,0.0,2013-06,Seguros de Retiro,2.56
341,16.0,A,SMG RETIRO ,0.00480865794403059,66.0,2.03245770910326,,,121.124063739519,97.7032987943455,452.562424788842,167.386108455053,2013-06,Seguros de Retiro,0.23
342,17.0,A,UNIDOS RETIRO,0.0189380331410356,40.0,1.00674487109832,,,103.583572432467,98.947402465514,8.37625916558966,228.491990724455,2013-06,Seguros de Retiro,0.92
343,18.0,A,ZURICH RETIRO,0.0,2.0,4.73746376173495,,,229.922616082759,94.2775170842095,35.1765767314532,0.0,2013-06,Seguros de Retiro,0.0
344,1.0,A,BINARIA RETIRO,0.032251195,49.0,1.24753739,,,111.0696953,98.61670749,177.869261,304.089089,2013-03,Seguros de Retiro,1.5
345,2.0,A,CAJA RETIRO,0.0,11.0,1.304144929,,,140.8583119,97.83265415,8.591133333,148.6446107,2013-03,Seguros de Retiro,0.0
346,3.0,A,CREDICOOP RETIRO,0.015154281,39.0,6.183061549,,,126.1483947,92.66409918,507.4430403,68.14621418,2013-03,Seguros de Retiro,0.7
347,4.0,A,ESTRELLA RETIRO,1.459896203,90.0,1.760507078,,,107.958426,97.71662419,57.0433056,0.0,2013-03,Seguros de Retiro,67.9
348,5.0,A,FED. PATRONAL RETIRO ,0.000488569,2.0,3.95301837,,,0.0,75.68940102,60.43742,0.0,2013-03,Seguros de Retiro,0.02
349,6.0,A,GALICIA RETIRO,0.000990348,20.0,1.633903165,,,120.3906681,97.85396735,42.59162,351.4638499,2013-03,Seguros de Retiro,0.05
350,7.0,A,HSBC RETIRO,0.131431164,414.0,6.814351704,,,112.7907524,92.31964558,206.7333963,378.3580744,2013-03,Seguros de Retiro,6.11
351,8.0,A,INST. ENTRE RÍOS RETIRO,0.011919944,3.0,0.682335865,,,104.2936966,97.34726429,82.86296,986.0093212,2013-03,Seguros de Retiro,0.55
352,9.0,A,METLIFE  RETIRO,0.008545045,830.0,6.01182935,,,155.932742,93.71391133,964.2300869,129.1219036,2013-03,Seguros de Retiro,0.4
353,10.0,A,NACIÓN RETIRO,0.202964072,1646.0,3.241711192,,,111.2478632,95.5988114,72.51841549,158.0972931,2013-03,Seguros de Retiro,9.44
354,11.0,A,ORÍGENES RETIRO ,0.128652093,1695.0,1.870534106,,,109.2265346,97.55219751,27.06078665,89.03964014,2013-03,Seguros de Retiro,5.98
355,12.0,A,PROFUTURO RETIRO,0.005583557,10.0,1.537984613,,,103.9480206,98.38991225,23.13979335,179.4683073,2013-03,Seguros de Retiro,0.26
356,13.0,A,PROYECCIÓN RETIRO,0.014518249,0.0,6.301498662,,,98.41570347,86.50349969,144.1315,0.0,2013-03,Seguros de Retiro,0.68
357,14.0,A,SAN CRISTÓBAL RETIRO,0.056686846,72.0,3.026160622,,,119.4464682,96.61217353,94.16123185,186.8328453,2013-03,Seguros de Retiro,2.64
358,15.0,A,SEGUNDA RETIRO,0.053494443,2.0,1.957958497,,,107.9216979,97.5793996,130.7505323,0.0,2013-03,Seguros de Retiro,2.49
359,16.0,A,SMG RETIRO ,0.004083155,66.0,1.138038004,,,122.6940815,98.59503467,421.3343826,102.3740223,2013-03,Seguros de Retiro,0.19
360,17.0,A,UNIDOS RETIRO,0.023386985,32.0,0.921636539,,,103.4692797,99.04869243,5.874288899,279.4551588,2013-03,Seguros de Retiro,1.09
361,18.0,A,ZURICH RETIRO,0.0,2.0,5.182793019,,,224.8820175,92.52472843,57.14098462,0.0,2013-03,Seguros de Retiro,0.0
362,1.0,A,BINARIA RETIRO,0.0344827601062663,49.0,1.23628630663337,,,110.519451552432,98.5112968857669,161.8836975694,279.7667804144027,2012-12,Seguros de Retiro,1.7
363,2.0,A,CAJA RETIRO,0.0,7.0,0.33246989732027,,,139.0035254148,99.1192629019568,23.8015788099211,162.8486998000483,2012-12,Seguros de Retiro,0.0
364,3.0,A,CREDICOOP RETIRO,0.0161532560242325,51.0,4.90460693834379,,,125.775744822036,93.413943683498,448.834492894252,48.47225231708539,2012-12,Seguros de Retiro,0.8
365,4.0,A,ESTRELLA RETIRO,1.40198054125133,89.0,1.44531923871369,,,107.128528632986,97.8549250317613,43.5877051054527,0.0,2012-12,Seguros de Retiro,69.02
366,5.0,A,FED. PATRONAL RETIRO ,0.000478209740935248,2.0,3.18444587258596,,,0.0,94.9606146574517,55.6295,0.0,2012-12,Seguros de Retiro,0.02
367,6.0,A,GALICIA RETIRO,0.00112132499507746,21.0,1.39998545309087,,,120.540964741173,96.9328895285892,37.80309,329.0259807450063,2012-12,Seguros de Retiro,0.06
368,7.0,A,HSBC RETIRO,0.0582785957878444,428.0,3.83420264759446,,,113.412032018296,95.0194426432988,243.789799342807,117.84772889259303,2012-12,Seguros de Retiro,2.87
369,8.0,A,INST. ENTRE RÍOS RETIRO,0.0115559540474431,3.0,0.667931882757028,,,104.542719399079,96.686053532422,8.15534959223252,617.3158602866733,2012-12,Seguros de Retiro,0.57
370,9.0,A,METLIFE  RETIRO,0.00871406192960972,831.0,4.09764247939484,,,145.072770224957,92.1558560904453,743.960808834099,162.5052002555365,2012-12,Seguros de Retiro,0.43
371,10.0,A,NACIÓN RETIRO,0.21938488020515,1617.0,1.82053275765008,,,110.943987738849,97.064114233225,75.8846146139016,99.35566046610921,2012-12,Seguros de Retiro,10.8
372,11.0,A,ORÍGENES RETIRO ,0.0911774684187667,1660.0,1.12909695014525,,,108.950810722928,97.7453686317916,23.0974232908151,173.21671397927068,2012-12,Seguros de Retiro,4.49
373,12.0,A,PROFUTURO RETIRO,0.00283303206284749,12.0,1.50345708354078,,,104.335606108482,98.3701275365282,32.7406057444272,250.7338183332574,2012-12,Seguros de Retiro,0.14
374,13.0,A,PROYECCIÓN RETIRO,0.0224478468426658,0.0,4.99743443211464,,,99.5287908297763,86.3930434620718,119.61855,0.0,2012-12,Seguros de Retiro,1.11
375,14.0,A,PROYECCIÓN RETIRO,0.0224478468426658,0.0,4.99743443211464,,,99.5287908297763,86.3930434620718,119.61855,0.0,2012-12,Seguros de Retiro,1.11
376,15.0,A,SAN CRISTÓBAL RETIRO,0.0610797306045255,66.0,2.10026723459016,,,117.688603118335,97.3496230195242,84.495891100542,155.4282633669814,2012-12,Seguros de Retiro,3.01
377,16.0,A,SEGUNDA RETIRO,0.0547000350402413,1.0,1.43664825423562,,,106.878282719016,98.3553276945507,79.6329481739355,0.0,2012-12,Seguros de Retiro,2.69
378,17.0,A,SMG RETIRO ,0.00413920228079998,79.0,0.922263363289334,,,118.014345586629,98.2544322776844,385.737313331085,122.49306996154219,2012-12,Seguros de Retiro,0.2
379,18.0,A,UNIDOS RETIRO,0.0201829929939201,26.0,0.896425755188594,,,103.522710357338,99.0168870735685,7.70074858335821,0.0,2012-12,Seguros de Retiro,0.99
380,19.0,A,ZURICH RETIRO,0.0,2.0,4.71724388144571,,,228.255003737713,92.9247163892286,89.2920993307562,0.0,2012-12,Seguros de Retiro,0.0
381,1.0,A,BINARIA RETIRO,0.035907893550539,43.0,1.19556228722368,,,110.404302147789,98.7130591477029,156.31002022959,284.55056845027,2012-09,Seguros de Retiro,1.69
382,2.0,A,CAJA RETIRO,0.0,8.0,1.09493228530823,,,138.028781862302,98.1412433535737,37.4208878526222,171.960515315227,2012-09,Seguros de Retiro,0.0
383,3.0,A,CREDICOOP RETIRO,0.0153367920993191,52.0,4.88320861507305,,,128.49418211961,94.2162050871104,482.792238867175,52.4904785515097,2012-09,Seguros de Retiro,0.72
384,4.0,A,ESTRELLA RETIRO,1.51889334194124,88.0,1.62452472096822,,,107.481222922925,97.7994545603195,23.1567496082962,0.0,2012-09,Seguros de Retiro,71.51
385,5.0,A,FED. PATRONAL RETIRO ,0.000493768027290731,1.0,11.4574088821183,,,0.0,86.9519077187259,48.88348,0.0,2012-09,Seguros de Retiro,0.02
386,6.0,A,GALICIA RETIRO,0.000178709665469368,22.0,0.725372358550685,,,120.978473335191,97.7612548857651,27.77412,191.036648502844,2012-09,Seguros de Retiro,0.01
387,7.0,A,HSBC RETIRO,0.0562811722909965,441.0,1.34557595375143,,,122.781341688968,97.8730290998495,432.952704444835,705.713160045198,2012-09,Seguros de Retiro,2.65
388,8.0,A,INST. ENTRE RÍOS RETIRO,0.0121803722723455,2.0,0.953010971646713,,,105.682505149219,96.990899137117,35.4618191692468,789.182738170805,2012-09,Seguros de Retiro,0.57
389,9.0,A,METLIFE  RETIRO,0.00987144640949684,840.0,3.31108173574857,,,163.464079210103,96.366667319195,0.0,212.807116579241,2012-09,Seguros de Retiro,0.46
390,10.0,A,NACIÓN RETIRO,0.229056501010699,1745.0,2.09757312039442,,,110.275121193744,96.153378310753,69.8560976932336,61.2196052690124,2012-09,Seguros de Retiro,10.78
391,11.0,A,ORÍGENES RETIRO ,0.0644843998035667,1575.0,1.97927729035637,,,109.151832217101,97.544856388458,17.3167238178215,69.4157492894766,2012-09,Seguros de Retiro,3.04
392,12.0,A,PROFUTURO RETIRO,0.00517940376432352,8.0,1.93616716130981,,,104.393715204682,97.7737666905558,45.3839014251482,166.131103721931,2012-09,Seguros de Retiro,0.24
393,13.0,A,PROYECCIÓN RETIRO,0.0426135305130647,0.0,4.72239084612083,,,99.4556115581636,87.0161989725741,119.87356,0.0,2012-09,Seguros de Retiro,2.01
394,14.0,A,SAN CRISTÓBAL RETIRO,0.0652420032312931,66.0,1.22217759106105,,,117.006716900776,98.1822300268987,155.828453083705,234.302573366477,2012-09,Seguros de Retiro,3.07
395,15.0,A,SEGUNDA RETIRO,0.0532886454814227,2.0,1.66183890485529,,,107.249862858646,97.9441738721826,105.172812780172,0.0,2012-09,Seguros de Retiro,2.51
396,16.0,A,SMG RETIRO ,0.00492424730163788,97.0,0.874033169188226,,,119.271847207584,98.7197078114718,427.805072014751,87.8152460783651,2012-09,Seguros de Retiro,0.23
397,17.0,A,UNIDOS RETIRO,0.01021527663443,31.0,0.946281257805575,,,103.762317728641,98.9654921434765,10.5890004369996,323.758977609277,2012-09,Seguros de Retiro,0.48
398,18.0,A,ZURICH RETIRO,0.0,2.0,6.40462244700873,,,226.121966627116,91.0883816719145,139.799614367938,0.0,2012-09,Seguros de Retiro,0.0
399,1.0,A,BINARIA RETIRO,0.0420477680729535,42,1.16101594446626,,,108.679911418233,98.7013599005265,108.456544315983,192.6280816864929,2012-06,Seguros de Retiro,2.02
400,2.0,A,CAJA RETIRO,0.0,8,1.07727839779757,,,136.917585895726,98.2462982543402,53.4075,169.21734428403815,2012-06,Seguros de Retiro,0.0
401,3.0,A,CREDICOOP RETIRO,0.0218261106454702,55,3.81867412898099,,,126.986965420505,95.1595315301398,563.741881434383,36.91140722545011,2012-06,Seguros de Retiro,1.05
402,4.0,A,ESTRELLA RETIRO,1.28741064004885,87,1.65869863510118,,,107.981875086807,97.4340210873149,39.1764718422276,0.0,2012-06,Seguros de Retiro,61.79
403,5.0,A,FED. PATRONAL RETIRO ,0.000443649437862023,1,6.72272736836982,,,0.0,91.3210127312982,200.2593,0.0,2012-06,Seguros de Retiro,0.02
404,6.0,A,GALICIA RETIRO,0.000725996146443228,21,0.655082327639367,,,120.474184807277,97.7359652221432,149.37336,329.9222347876496,2012-06,Seguros de Retiro,0.03
405,7.0,A,HSBC RETIRO,0.108895200598539,493,0.642195076743147,,,121.107810373636,99.0705685236414,474.756856659765,225.40439359406594,2012-06,Seguros de Retiro,5.23
406,8.0,A,INST. ENTRE RÍOS RETIRO,0.0122288668245369,1,0.91464121480358,,,106.017165435847,96.7957422804784,56.78384,472.3525983547481,2012-06,Seguros de Retiro,0.59
407,9.0,A,METLIFE  RETIRO,0.0101834700874306,823,3.42970790373375,,,153.111223362101,96.4461508871336,854.396679736416,173.46317347209165,2012-06,Seguros de Retiro,0.49
408,10.0,A,METLIFE  RETIRO,0.0101834700874306,823,3.42970790373375,,,153.111223362101,96.4461508871336,854.396679736416,173.46317347209165,2012-06,Seguros de Retiro,0.49
409,11.0,A,NACIÓN RETIRO,0.26208383430308,1702,2.09982076451872,,,110.271319770827,96.9333638484343,63.4146875864325,316.29422487715294,2012-06,Seguros de Retiro,12.58
410,12.0,A,ORÍGENES RETIRO ,0.0947922349955833,0,1.62576507166937,,,108.565070428839,97.8817136481004,37.6644687918673,84.129985919408,2012-06,Seguros de Retiro,4.55
411,13.0,A,OVERSAFE RETIRO,0.0,162,5.2309619754994,,,120.69177945622,92.9202049895639,-25.5246169747792,1.3845438264803884,2012-06,Seguros de Retiro,0.0
412,14.0,A,PROFUTURO RETIRO,0.0073037613140492,7,1.51839337178589,,,104.699043652838,98.3014120466636,43.8188062508259,187.22073768781303,2012-06,Seguros de Retiro,0.35
413,15.0,A,PROYECCIÓN RETIRO,0.0099382737741323,0,3.61102178843348,,,101.075111503566,88.2299602138375,159.547982932024,0.0,2012-06,Seguros de Retiro,0.48
414,16.0,A,SAN CRISTÓBAL RETIRO,0.0871070418525966,60,1.17453896592466,,,115.276529666386,98.2035101458139,182.444096498323,124.65887693605006,2012-06,Seguros de Retiro,4.18
415,17.0,A,SEGUNDA RETIRO,0.071428009079049,2,1.74459609521669,,,106.830916826799,98.0186091363623,95.3386366125871,0.0,2012-06,Seguros de Retiro,3.43
416,18.0,A,SMG RETIRO ,0.0263107407422589,93,2.57868865976268,,,114.70906954117,96.92682720769,378.005805117536,78.9173562813628,2012-06,Seguros de Retiro,1.26
417,19.0,A,UNIDOS RETIRO,0.0307565854424585,38,1.17654341797448,,,103.466375633903,98.7186264944908,6.75378967570412,260.4441892979342,2012-06,Seguros de Retiro,1.48
418,20.0,A,ZURICH RETIRO,0.0,2,5.36620274134542,,,232.804356624475,88.5120501566461,223.442333333333,108.15753337486352,2012-06,Seguros de Retiro,0.0
419,1.0,A,BINARIA RETIRO,0.0443070606724263,39,1.27016908813722,,,109.986405192588,98.5631071052348,154.91660151121,272.368573907957,2012-03,Seguros de Retiro,2.13
420,2.0,A,CAJA RETIRO,0.0,7,0.95918844041372,,,133.708216876603,98.3007529667285,54.30506,163.22161922298108,2012-03,Seguros de Retiro,0.0
421,3.0,A,CREDICOOP RETIRO,0.0226416891060594,54,5.2719490836515,,,124.588447734115,93.8452092956656,537.354818092584,44.51973567105081,2012-03,Seguros de Retiro,1.09
422,4.0,A,ESTRELLA RETIRO,1.25539570654559,85,1.8079548684467,,,108.304834943523,96.6434286341931,51.148859242858,0.0,2012-03,Seguros de Retiro,60.48
423,5.0,A,FED. PATRONAL RETIRO ,0.000432325280813007,1,13.1396880616716,,,963.091716234497,85.2303713704216,0.0,0.0,2012-03,Seguros de Retiro,0.02
424,6.0,A,GALICIA RETIRO,0.000501944139822299,21,0.597557857003725,,,120.111212369484,97.9236108748473,330.049267233858,691.3323529139728,2012-03,Seguros de Retiro,0.02
425,7.0,A,HSBC RETIRO,0.119159354054762,504,2.60735783368729,,,120.295627955896,97.1791209266916,416.236632100243,403.58984537624127,2012-03,Seguros de Retiro,5.74
